plot,transect,subplot,code,cov
SC_FRL2_03,120,3,UNK 04,1
SC_FRL2_03,240,1,ROCK,5
SC_FRL2_03,240,1,SOIL,50
SC_FRL2_03,240,1,LITTER ,5
SC_FRL2_03,240,1,RHUTRI,20
SC_FRL2_03,240,1,BROTEC,15
SC_FRL2_03,240,1,YUCGLA,3
SC_FRL2_03,240,1,MERLAN,1
SC_FRL2_03,240,1,UNK 05,10
SC_FRL2_03,240,1,ALYSIM,1
SC_FRL2_03,240,2,SOIL,70
SC_FRL2_03,240,2,BROTEC,10
SC_FRL2_03,240,2,UNK 05,1
SC_FRL2_03,240,2,ALYSIM,15
SC_FRL2_03,240,2,SPHCOC,1
SC_FRL2_03,240,2,ARTLUD,2
SC_FRL2_03,240,2,CIRUND,1
SC_FRL2_03,240,2,HELPUM,3
SC_FRL2_03,240,2,UNK 04,1
SC_FRL2_03,240,3,SOIL,60
SC_FRL2_03,240,3,LITTER ,1
SC_FRL2_03,240,3,BROTEC,1
SC_FRL2_03,240,3,HELPUM,40
SC_FRL2_03,240,3,ARIPUR,20
SC_FRL2_03,240,3,TAROFF,1
SC_FRL2_03,240,3,HARTRA,1
SC_FRL3_01,0,1,ROCK,50
SC_FRL3_01,0,1,SOIL,40
SC_FRL3_01,0,1,LITTER ,10
SC_FRL3_01,0,1,OENSUF,1
SC_FRL3_01,0,1,KOEMAC,5
SC_FRL3_01,0,1,BROTEC,50
SC_FRL3_01,0,1,CAMMIC,10
SC_FRL3_01,0,1,TOMREP,1
SC_FRL3_01,0,2,ROCK,70
SC_FRL3_01,0,2,SOIL,5
SC_FRL3_01,0,2,LITTER ,5
SC_FRL3_01,0,2,KOEMAC,7
SC_FRL3_01,0,2,ARTDRA,15
SC_FRL3_01,0,2,ERIEFF,10
SC_FRL3_01,0,2,ALYSIM,5
SC_FRL3_01,0,2,DESPIN,1
SC_FRL3_01,0,3,ROCK,35
SC_FRL3_01,0,3,SOIL,15
SC_FRL3_01,0,3,OENSUF,10
SC_FRL3_01,0,3,BROTEC,90
SC_FRL3_01,0,3,TRADUB,1
SC_FRL3_01,120,1,ROCK,4
SC_FRL3_01,120,1,SOIL,80
SC_FRL3_01,120,1,CHEALB,2
SC_FRL3_01,120,1,HELPUM,5
SC_FRL3_01,120,1,LINDAL,1
SC_FRL3_01,120,1,HESCOM,5
SC_FRL3_01,120,1,BROTEC,8
SC_FRL3_01,120,1,ARIPUR,2
SC_FRL3_01,120,1,CERARV,5
SC_FRL3_01,120,2,ROCK,20
SC_FRL3_01,120,2,SOIL,50
SC_FRL3_01,120,2,LITTER ,30
SC_FRL3_01,120,2,BROTEC,5
SC_FRL3_01,120,2,CERARV,10
SC_FRL3_01,120,2,OENSUF,5
SC_FRL3_01,120,2,TRADUB,5
SC_FRL3_01,120,2,ARTDRA,7
SC_FRL3_01,120,2,KOEMAC,30
SC_FRL3_01,120,2,ALLTEX,2
SC_FRL3_01,120,3,ROCK,5
SC_FRL3_01,120,3,SOIL,60
SC_FRL3_01,120,3,LITTER ,10
SC_FRL3_01,120,3,CHEALB,1
SC_FRL3_01,120,3,BROTEC,25
SC_FRL3_01,120,3,CIRUND,12
SC_FRL3_01,240,1,ROCK,20
SC_FRL3_01,240,1,SOIL,10
SC_FRL3_01,240,1,LITTER ,10
SC_FRL3_01,240,1,LINDAL,20
SC_FRL3_01,240,1,LINLEW,1
SC_FRL3_01,240,1,CERARV,1
SC_FRL3_01,240,1,OENSUF,1
SC_FRL3_01,240,1,BROTEC,20
SC_FRL3_01,240,1,ELYELY,3
SC_FRL3_01,240,1,TRADUB,5
SC_FRL3_01,240,1,DESPIN,2
SC_FRL3_01,240,1,KOEMAC,5
SC_FRL3_01,240,2,ROCK,10
SC_FRL3_01,240,2,SOIL,30
SC_FRL3_01,240,2,LINLEW,1
SC_FRL3_01,240,2,CERARV,1
SC_FRL3_01,240,2,ARTDRA,8
SC_FRL3_01,240,2,LAPOCC,2
SC_FRL3_01,240,2,ANDGER,10
SC_FRL3_01,240,3,SOIL,10
SC_FRL3_01,240,3,LITTER ,3
SC_FRL3_01,240,3,CERARV,3
SC_FRL3_01,240,3,DESPIN,1
SC_FRL3_01,240,3,KOEMAC,2
SC_FRL3_01,240,3,LAPOCC,1
SC_FRL3_01,240,3,ANDGER,30
SC_FRL3_02,0,1,ROCK,15
SC_FRL3_02,0,1,SOIL,85
SC_FRL3_02,0,1,SPHCOC,5
SC_FRL3_02,0,1,ELYSMI,20
SC_FRL3_02,0,2,ROCK,5
SC_FRL3_02,0,2,SOIL,95
SC_FRL3_02,0,2,LITTER ,1
SC_FRL3_02,0,2,SPHCOC,2
SC_FRL3_02,0,2,ELYSMI,15
SC_FRL3_02,0,2,HESCOM,5
SC_FRL3_02,0,2,CERARV,1
SC_FRL3_02,0,3,ROCK,5
SC_FRL3_02,0,3,SOIL,95
SC_FRL3_02,0,3,ELYSMI,10
SC_FRL3_02,0,3,HESCOM,5
SC_FRL3_02,0,3,LIAPUN,5
SC_FRL3_02,0,3,BROTEC,2
SC_FRL3_02,120,1,ROCK,5
SC_FRL3_02,120,1,SOIL,95
SC_FRL3_02,120,1,ELYSMI,20
SC_FRL3_02,120,1,HELPUM,5
SC_FRL3_02,120,1,EVONUT,1
SC_FRL3_02,120,2,ROCK,10
SC_FRL3_02,120,2,SOIL,90
SC_FRL3_02,120,2,ELYSMI,8
SC_FRL3_02,120,2,EROCIC,3
SC_FRL3_02,120,3,ROCK,5
SC_FRL3_02,120,3,SOIL,90
SC_FRL3_02,120,3,EROCIC,10
SC_FRL3_02,120,3,TAROFF,15
SC_FRL3_02,120,3,BROTEC,5
SC_FRL3_02,120,3,HESCOM,5
SC_FRL3_02,240,1,ROCK,5
SC_FRL3_02,240,1,SOIL,90
SC_FRL3_02,240,1,HESCOM,10
SC_FRL3_02,240,1,ELYSMI,2
SC_FRL3_02,240,2,ROCK,5
SC_FRL3_02,240,2,SOIL,95
SC_FRL3_02,240,2,BROTEC,25
SC_FRL3_02,240,2,SPHCOC,5
SC_FRL3_02,240,3,ROCK,10
SC_FRL3_02,240,3,SOIL,90
SC_FRL3_02,240,3,HESCOM,3
SC_FRL3_02,240,3,BROTEC,5
SC_FRL3_02,240,3,TRADUB,5
SC_FRL3_03,0,1,ROCK,5
SC_FRL3_03,0,1,SOIL,95
SC_FRL3_03,0,1,ELYSMI,2
SC_FRL3_03,0,1,HESCOM,10
SC_FRL3_03,0,2,ROCK,5
SC_FRL3_03,0,2,SOIL,95
SC_FRL3_03,0,2,HESCOM,2
SC_FRL3_03,0,2,HELPUM,8
SC_FRL3_03,0,2,THEMEG,5
SC_FRL3_03,0,2,SPHCOC,3
SC_FRL3_03,0,2,ARIPUR,3
SC_FRL3_03,0,3,HESCOM,10
SC_FRL3_03,0,3,THEMEG,5
SC_FRL3_03,0,3,ARIPUR,5
SC_FRL3_03,0,3,PEDTEN,1
SC_FRL3_03,120,1,SOIL,70
SC_FRL3_03,120,1,LITTER ,5
SC_FRL3_03,120,1,BOUGRA,45
SC_FRL3_03,120,1,HESCOM,8
SC_FRL3_03,120,1,CHEALB,1
SC_FRL3_03,120,2,SOIL,90
SC_FRL3_03,120,2,BOUGRA,10
SC_FRL3_03,120,2,CHEALB,4
SC_FRL3_03,120,2,ELYSMI,5
SC_FRL3_03,120,3,SOIL,60
SC_FRL3_03,120,3,LITTER ,5
SC_FRL3_03,120,3,BOUGRA,40
SC_FRL3_03,120,3,CHEALB,2
SC_FRL3_03,120,3,ELYSMI,10
SC_FRL3_03,240,1,SOIL,60
SC_FRL3_03,240,1,LITTER ,5
SC_FRL3_03,240,1,BOUGRA,20
SC_FRL3_03,240,1,SPHCOC,30
SC_FRL3_03,240,1,BROTEC,4
SC_FRL3_03,240,2,ROCK,5
SC_FRL3_03,240,2,SOIL,85
SC_FRL3_03,240,2,BOUGRA,3
SC_FRL3_03,240,2,SPHCOC,5
SC_FRL3_03,240,2,BROTEC,8
SC_FRL3_03,240,2,ARIPUR,5
SC_FRL3_03,240,2,PEDTEN,1
SC_FRL3_03,240,3,ROCK,10
SC_FRL3_03,240,3,SOIL,70
SC_FRL3_03,240,3,HESCOM,25
SC_FRL4_01,0,1,LITTER ,100
SC_FRL4_01,0,1,ANDGER,90
SC_FRL4_01,0,1,VIONUT,4
SC_FRL4_01,0,2,ROCK,40
SC_FRL4_01,0,2,LITTER ,70
SC_FRL4_01,0,2,ANDGER,50
SC_FRL4_01,0,2,ARTLUD,30
SC_FRL4_01,0,2,POMVER,1
SC_FRL4_01,0,3,ROCK,5
SC_FRL4_01,0,3,LITTER ,95
SC_FRL4_01,0,3,ANDGER,30
SC_FRL4_01,0,3,ARTLUD,25
SC_FRL4_01,0,3,CHEALB,15
SC_FRL4_01,120,1,ROCK,10
SC_FRL4_01,120,1,LITTER ,90
SC_FRL4_01,120,1,ANDGER,20
SC_FRL4_01,120,1,ARTLUD,40
SC_FRL4_01,120,2,ROCK,15
SC_FRL4_01,120,2,LITTER ,85
SC_FRL4_01,120,2,ANDGER,10
SC_FRL4_01,120,2,ARTLUD,5
SC_FRL4_01,120,2,THEMEG,15
SC_FRL4_01,120,3,ROCK,25
SC_FRL4_01,120,3,LITTER ,75
SC_FRL4_01,120,3,ANDGER,25
SC_FRL4_01,120,3,ARTLUD,12
SC_FRL4_01,120,3,ARTFRI,3
SC_FRL4_01,240,1,ROCK,40
SC_FRL4_01,240,1,LITTER ,60
SC_FRL4_01,240,1,ANDGER,15
SC_FRL4_01,240,1,ARTLUD,5
SC_FRL4_01,240,1,CHEALB,5
SC_FRL4_01,240,2,SOIL,10
SC_FRL4_01,240,2,LITTER ,90
SC_FRL4_01,240,2,ARTLUD,25
SC_FRL4_01,240,2,OPUMAC,25
SC_FRL4_01,240,3,LITTER ,100
SC_FRL4_01,240,3,ARTLUD,60
SC_FRL4_01,240,3,OPUMAC,60
SC_FRL4_01,240,3,CIRUND,1
SC_FRL4_02,0,1,SOIL,100
SC_FRL4_02,0,1,ANDGER,30
SC_FRL4_02,0,1,EROCIC,75
SC_FRL4_02,0,2,SOIL,10
SC_FRL4_02,0,2,LITTER ,90
SC_FRL4_02,0,2,ANDGER,90
SC_FRL4_02,0,3,ROCK,10
SC_FRL4_02,0,3,SOIL,15
SC_FRL4_02,0,3,LITTER ,80
SC_FRL4_02,120,1,ROCK,50
SC_FRL4_02,120,1,SOIL,20
SC_FRL4_02,120,1,LITTER ,30
SC_FRL4_02,120,1,TRADUB,50
SC_FRL4_02,120,1,ANDGER,30
SC_FRL4_02,120,1,CORAUR,2
SC_FRL4_02,120,2,SOIL,30
SC_FRL4_02,120,2,LITTER ,70
SC_FRL4_02,120,2,ANDGER,50
SC_FRL4_02,120,2,CORAUR,1
SC_FRL4_02,120,2,LAPOCC,25
SC_FRL4_02,120,2,AMBPSI,20
SC_FRL4_02,120,3,ROCK,40
SC_FRL4_02,120,3,SOIL,60
SC_FRL4_02,120,3,LITTER ,15
SC_FRL4_02,120,3,CHEALB,60
SC_FRL4_02,120,3,HELANN,1
SC_FRL4_02,240,1,ROCK,80
SC_FRL4_02,240,2,ROCK,90
SC_FRL4_02,240,2,LITTER ,10
SC_FRL4_02,240,3,ROCK,80
SC_FRL4_02,240,3,LITTER ,10
SC_FRL4_02,240,3,CELOCC,2
SC_FRL4_02,240,3,MIRLIN,10
SC_FRL4_03,0,1,SOIL,5
SC_FRL4_03,0,1,LITTER ,80
SC_FRL4_03,0,1,CERMON,95
SC_FRL4_03,0,1,HELANN,5
SC_FRL4_03,0,1,BOUGRA,10
SC_FRL4_03,0,2,ROCK,70
SC_FRL4_03,0,2,SOIL,25
SC_FRL4_03,0,2,LITTER ,10
SC_FRL4_03,0,2,CERMON,5
SC_FRL4_03,0,2,HELANN,10
SC_FRL4_03,0,3,ROCK,60
SC_FRL4_03,0,3,SOIL,30
SC_FRL4_03,0,3,LITTER ,10
SC_FRL4_03,0,3,CERMON,100
SC_FRL4_03,120,1,ROCK,30
SC_FRL4_03,120,1,SOIL,70
SC_FRL4_03,120,1,LITTER ,10
SC_FRL4_03,120,1,ELYSMI,15
SC_FRL4_03,120,1,QUILOB,3
SC_FRL4_03,120,2,ROCK,5
SC_FRL4_03,120,2,SOIL,45
SC_FRL4_03,120,2,LITTER ,5
SC_FRL4_03,120,2,BOUGRA,50
SC_FRL4_03,120,3,ROCK,15
SC_FRL4_03,120,3,SOIL,80
SC_FRL4_03,120,3,LITTER ,10
SC_FRL4_03,120,3,BOUGRA,15
SC_FRL4_03,240,1,LITTER ,100
SC_FRL4_03,240,1,THEMEG,20
SC_FRL4_03,240,1,ROSARK,8
SC_FRL4_03,240,1,BOUGRA,40
SC_FRL4_03,240,1,HARTRA,1
SC_FRL4_03,240,1,ERIFLA,10
SC_FRL4_03,240,1,HELANN,1
SC_FRL4_03,240,2,ROCK,5
SC_FRL4_03,240,2,LITTER ,90
SC_FRL4_03,240,2,ERIFLA,30
SC_FRL4_03,240,2,HELANN,55
SC_FRL4_03,240,2,CHEALB,1
SC_FRL4_03,240,2,ELYSMI,20
SC_FRL4_03,240,3,ROCK,100
SC_FRL4_03,240,3,ERIFLA,2
SC_FRL5_01,0,1,ROCK,5
SC_FRL5_01,0,1,SOIL,95
SC_FRL5_01,0,1,LITTER ,10
SC_FRL5_01,0,1,VIONUT,40
SC_FRL5_01,0,1,CERMON,5
SC_FRL5_01,0,2,ROCK,75
SC_FRL5_01,0,2,SOIL,25
SC_FRL5_01,0,2,TRARAM,25
SC_FRL5_01,0,2,BROTEC,4
SC_FRL5_01,0,3,ROCK,5
SC_FRL5_01,0,3,SOIL,50
SC_FRL5_01,0,3,LITTER ,25
SC_FRL5_01,0,3,CERMON,45
SC_FRL5_01,120,1,ROCK,30
SC_FRL5_01,120,1,SOIL,65
SC_FRL5_01,120,1,VIONUT,8
SC_FRL5_01,120,1,EROCIC,2
SC_FRL5_01,120,1,HESCOM,7
SC_FRL5_01,120,2,SOIL,30
SC_FRL5_01,120,2,LITTER ,70
SC_FRL5_01,120,2,HESCOM,4
SC_FRL5_01,120,2,CERMON,25
SC_FRL5_01,120,3,ROCK,5
SC_FRL5_01,120,3,SOIL,80
SC_FRL5_01,120,3,LITTER ,30
SC_FRL5_01,120,3,EROCIC,40
SC_FRL5_01,240,1,ROCK,45
SC_FRL5_01,240,1,SOIL,35
SC_FRL5_01,240,1,LITTER ,10
SC_FRL5_01,240,1,TRARAM,5
SC_FRL5_01,240,1,HESCOM,3
SC_FRL5_01,240,1,ELYSMI,3
SC_FRL5_01,240,2,ROCK,10
SC_FRL5_01,240,2,SOIL,85
SC_FRL5_01,240,2,LITTER ,15
SC_FRL5_01,240,2,HESCOM,1
SC_FRL5_01,240,2,VIONUT,5
SC_FRL5_01,240,3,ROCK,70
SC_FRL5_01,240,3,SOIL,25
SC_FRL5_01,240,3,LITTER ,50
SC_FRL5_01,240,3,CERMON,25
SC_FRL5_02,0,1,ROCK,50
SC_FRL5_02,0,1,SOIL,30
SC_FRL5_02,0,1,LITTER ,5
SC_FRL5_02,0,1,CIRUND,1
SC_FRL5_02,0,1,ANDGER,30
SC_FRL5_02,0,1,OENSUF,10
SC_FRL5_02,0,2,ROCK,15
SC_FRL5_02,0,2,SOIL,65
SC_FRL5_02,0,2,OPUPOL,12
SC_FRL5_02,0,2,EROCIC,2
SC_FRL5_02,0,3,ROCK,8
SC_FRL5_02,0,3,SOIL,45
SC_FRL5_02,0,3,LITTER ,4
SC_FRL5_02,0,3,ANDGER,20
SC_FRL5_02,0,3,EROCIC,45
SC_FRL5_02,120,1,ROCK,35
SC_FRL5_02,120,1,SOIL,20
SC_FRL5_02,120,1,ANDGER,45
SC_FRL5_02,120,1,HETVIL,5
SC_FRL5_02,120,2,ROCK,10
SC_FRL5_02,120,2,SOIL,25
SC_FRL5_02,120,2,ANDGER,50
SC_FRL5_02,120,2,ROSARK,5
SC_FRL5_02,120,2,EROCIC,2
SC_FRL5_02,120,2,CIRUND,20
SC_FRL5_02,120,3,ROCK,40
SC_FRL5_02,120,3,SOIL,60
SC_FRL5_02,120,3,LITTER ,4
SC_FRL5_02,120,3,HESCOM,1
SC_FRL5_02,120,3,AMBPSI,1
SC_FRL5_02,240,1,SOIL,45
SC_FRL5_02,240,1,LITTER ,50
SC_FRL5_02,240,1,ARTFRI,50
SC_FRL5_02,240,1,HESCOM,1
SC_FRL5_02,240,1,EROCIC,25
SC_FRL5_02,240,1,HETVIL,5
SC_FRL5_02,240,2,SOIL,3
SC_FRL5_02,240,2,LITTER ,95
SC_FRL5_02,240,2,HESCOM,4
SC_FRL5_02,240,2,ERIFLA,2
SC_FRL5_02,240,3,SOIL,4
SC_FRL5_02,240,3,LITTER ,90
SC_FRL5_02,240,3,HESCOM,13
SC_FRL5_02,240,3,AMBPSI,8
SC_FRL5_03,0,1,ROCK,20
SC_FRL5_03,0,1,SOIL,55
SC_FRL5_03,0,1,LITTER ,85
SC_FRL5_03,0,1,EROCIC,1
SC_FRL5_03,0,1,ANDGER,50
SC_FRL5_03,0,2,ROCK,4
SC_FRL5_03,0,2,LITTER ,96
SC_FRL5_03,0,2,ANDGER,50
SC_FRL5_03,0,3,LITTER ,90
SC_FRL5_03,0,3,ANDGER,60
SC_FRL5_03,0,3,OPUMAC,6
SC_FRL5_03,0,3,EUPESU,5
SC_FRL5_03,0,3,CHEALB,20
SC_FRL5_03,0,3,ARTLUD,1
SC_FRL5_03,120,1,ROCK,1
SC_FRL5_03,120,1,LITTER ,45
SC_FRL5_03,120,1,ANDGER,90
SC_FRL5_03,120,2,LITTER ,60
SC_FRL5_03,120,2,ANDGER,65
SC_FRL5_03,120,2,ARTLUD,5
SC_FRL5_03,120,2,EROCIC,20
SC_FRL5_03,120,2,TRAOCC,5
SC_FRL5_03,120,3,ROCK,15
SC_FRL5_03,120,3,LITTER ,50
SC_FRL5_03,120,3,ANDGER,25
SC_FRL5_03,120,3,ARTLUD,40
SC_FRL5_03,120,3,BROTEC,10
SC_FRL5_03,120,3,TRARAM,5
SC_FRL5_03,120,3,OPUPOL,1
SC_FRL5_03,120,3,SYMERI,1
SC_FRL5_03,240,1,ROCK,6
SC_FRL5_03,240,1,SOIL,4
SC_FRL5_03,240,1,LITTER ,75
SC_FRL5_03,240,1,OPUMAC,4
SC_FRL5_03,240,1,ARTLUD,10
SC_FRL5_03,240,1,TRARAM,6
SC_FRL5_03,240,1,HESCOM,2
SC_FRL5_03,240,1,ANDGER,40
SC_FRL5_03,240,2,ROCK,12
SC_FRL5_03,240,2,LITTER ,95
SC_FRL5_03,240,2,ANDGER,45
SC_FRL5_03,240,3,ROCK,15
SC_FRL5_03,240,3,SOIL,6
SC_FRL5_03,240,3,LITTER ,20
SC_FRL5_03,240,3,ARTLUD,12
SC_FRL5_03,240,3,TRARAM,1
SC_FRL5_03,240,3,HESCOM,40
SC_FRL5_03,240,3,OPUPOL,13
SC_FRL6_01,0,1,ROCK,30
SC_FRL6_01,0,1,SOIL,60
SC_FRL6_01,0,1,LITTER ,2
SC_FRL6_01,0,1,EROCIC,10
SC_FRL6_01,0,2,ROCK,5
SC_FRL6_01,0,2,SOIL,50
SC_FRL6_01,0,2,LITTER ,20
SC_FRL6_01,0,2,CHEALB,25
SC_FRL6_01,0,3,ROCK,15
SC_FRL6_01,0,3,SOIL,70
SC_FRL6_01,0,3,LITTER ,40
SC_FRL6_01,0,3,EROCIC,8
SC_FRL6_01,120,1,ROCK,3
SC_FRL6_01,120,1,SOIL,60
SC_FRL6_01,120,1,LITTER ,30
SC_FRL6_01,120,1,CERMON,20
SC_FRL6_01,120,1,EROCIC,3
SC_FRL6_01,120,2,ROCK,60
SC_FRL6_01,120,2,SOIL,50
SC_FRL6_01,120,2,LITTER ,5
SC_FRL6_01,120,2,NOTCUS,1
SC_FRL6_01,120,3,SOIL,85
SC_FRL6_01,120,3,LITTER ,12
SC_FRL6_01,120,3,CERMON,4
SC_FRL6_01,120,3,EROCIC,4
SC_FRL6_01,120,3,HESCOM,6
SC_FRL6_01,240,1,SOIL,80
SC_FRL6_01,240,1,LITTER ,10
SC_FRL6_01,240,1,CHEALB,3
SC_FRL6_01,240,1,HESCOM,6
SC_FRL6_01,240,2,ROCK,5
SC_FRL6_01,240,2,SOIL,30
SC_FRL6_01,240,2,LITTER ,40
SC_FRL6_01,240,2,CHEALB,50
SC_FRL6_01,240,2,HESCOM,1
SC_FRL6_01,240,2,VIONUT,1
SC_FRL6_01,240,3,ROCK,85
SC_FRL6_01,240,3,SOIL,4
SC_FRL6_01,240,3,LITTER ,3
SC_FRL6_01,240,3,CHEALB,25
SC_FRL6_01,240,3,EROCIC,25
SC_FRL6_01,240,3,ESCMIS,3
SC_FRL6_01,240,3,TRARAM,2
SC_FRL6_01,240,3,HARTRA,5
SC_FRL6_02,0,1,SOIL,10
SC_FRL6_02,0,1,LITTER ,80
SC_FRL6_02,0,1,CERMON,70
SC_FRL6_02,0,1,ALLTEX,2
SC_FRL6_02,0,1,HESCOM,20
SC_FRL6_02,0,2,SOIL,15
SC_FRL6_02,0,2,LITTER ,25
SC_FRL6_02,0,2,CERMON,10
SC_FRL6_02,0,2,ALLTEX,1
SC_FRL6_02,0,2,TRAOCC,2
SC_FRL6_02,0,3,ROCK,10
SC_FRL6_02,0,3,SOIL,5
SC_FRL6_02,0,3,LITTER ,20
SC_FRL6_02,0,3,OPUMAC,2
SC_FRL6_02,0,3,ARIPUR,20
SC_FRL6_02,0,3,ELYSMI,5
SC_FRL6_02,120,1,ROCK,20
SC_FRL6_02,120,1,SOIL,20
SC_FRL6_02,120,1,LITTER ,10
SC_FRL6_02,120,1,CERMON,30
SC_FRL6_02,120,1,BROTEC,20
SC_FRL6_02,120,1,MIRLIN,2
SC_FRL6_02,120,2,ROCK,70
SC_FRL6_02,120,2,LITTER ,25
SC_FRL6_02,120,2,CERMON,30
SC_FRL6_02,120,2,HESCOM,10
SC_FRL6_02,120,2,EROCIC,2
SC_FRL6_02,120,3,ROCK,15
SC_FRL6_02,120,3,LITTER ,25
SC_FRL6_02,120,3,HESCOM,7
SC_FRL6_02,120,3,EUPESU,5
SC_FRL6_02,120,3,OPUPOL,7
SC_FRL6_02,120,3,CHEALB,10
SC_FRL6_02,240,1,ROCK,30
SC_FRL6_02,240,1,LITTER ,15
SC_FRL6_02,240,1,CERMON,20
SC_FRL6_02,240,1,ARIPUR,5
SC_FRL6_02,240,1,OPUPOL,10
SC_FRL6_02,240,1,ESCMIS,3
SC_FRL6_02,240,1,HESCOM,5
SC_FRL6_02,240,2,ROCK,60
SC_FRL6_02,240,2,SOIL,10
SC_FRL6_02,240,2,CERMON,75
SC_FRL6_02,240,2,OPUPOL,5
SC_FRL6_02,240,2,ESCMIS,5
SC_FRL6_02,240,2,HESCOM,3
SC_FRL6_02,240,3,ROCK,60
SC_FRL6_02,240,3,SOIL,10
SC_FRL6_02,240,3,LITTER ,30
SC_FRL6_02,240,3,BROTEC,1
SC_FRL6_03,0,1,ROCK,5
SC_FRL6_03,0,1,SOIL,10
SC_FRL6_03,0,1,LITTER ,15
SC_FRL6_03,0,1,BROTEC,50
SC_FRL6_03,0,1,CAREX SP.,5
SC_FRL6_03,0,1,CORAUR,3
SC_FRL6_03,0,2,ROCK,10
SC_FRL6_03,0,2,LITTER ,25
SC_FRL6_03,0,2,BROTEC,70
SC_FRL6_03,0,2,CAREX SP.,3
SC_FRL6_03,0,2,SISALT,1
SC_FRL6_03,0,3,LITTER ,20
SC_FRL6_03,0,3,BROTEC,80
SC_FRL6_03,120,1,ROCK,10
SC_FRL6_03,120,1,SOIL,20
SC_FRL6_03,120,1,LITTER ,2
SC_FRL6_03,120,1,BROTEC,20
SC_FRL6_03,120,1,CAREX SP.,15
SC_FRL6_03,120,1,ALYSIM,5
SC_FRL6_03,120,1,ARTLUD,1
SC_FRL6_03,120,2,ROCK,30
SC_FRL6_03,120,2,SOIL,5
SC_FRL6_03,120,2,BROTEC,25
SC_FRL6_03,120,2,ARTLUD,6
SC_FRL6_03,120,2,PEDTEN,1
SC_FRL6_03,120,3,ROCK,5
SC_FRL6_03,120,3,SOIL,10
SC_FRL6_03,120,3,LITTER ,8
SC_FRL6_03,120,3,BROTEC,60
SC_FRL6_03,120,3,CAREX SP.,4
SC_FRL6_03,120,3,ALYSIM,10
SC_FRL6_03,120,3,ARTLUD,1
SC_FRL6_03,120,3,PEDTEN,10
SC_FRL6_03,120,3,CAMMIC,5
SC_FRL6_03,240,1,LITTER ,35
SC_FRL6_03,240,1,TAROFF,1
SC_FRL6_03,240,1,CAREX SP.,8
SC_FRL6_03,240,1,HELPUM,1
SC_FRL6_03,240,1,BROTEC,30
SC_FRL6_03,240,2,ROCK,30
SC_FRL6_03,240,2,LITTER ,30
SC_FRL6_03,240,2,CAREX SP.,3
SC_FRL6_03,240,2,BROTEC,70
SC_FRL6_03,240,3,ROCK,40
SC_FRL6_03,240,3,LITTER ,15
SC_FRL6_03,240,3,CAREX SP.,10
SC_FRL6_03,240,3,BROTEC,35
UC01,0,1,LITTER,70
UC01,0,1,CAREX,80
UC01,0,1,MAHREP,25
UC01,0,2,LITTER,100
UC01,0,3,LITTER,60
UC01,0,3,CAREX,60
UC01,0,3,OSMDEP,5
UC01,0,3,QUEGAM,5
UC01,0,3,GALTRI,2
UC01,120,1,LITTER,10
UC01,120,1,CAREX,80
UC01,120,1,MAHREP,40
UC01,120,1,LIGPOR,4
UC01,120,2,LITTER,50
UC01,120,2,CAREX,50
UC01,120,2,MAHREP,10
UC01,120,2,LIGPOR,10
UC01,120,2,GALTRI,5
UC01,120,3,LITTER,8
UC01,120,3,CAREX,50
UC01,120,3,LIGPOR,25
UC01,120,3,GALTRI,20
UC01,240,1,LITTER,10
UC01,240,1,MAHREP,13
UC01,240,1,CAREX,85
UC01,240,2,LITTER,10
UC01,240,2,MAHREP,10
UC01,240,2,CAREX,60
UC01,240,2,LIGPOR,5
UC01,240,3,LITTER,50
UC01,240,3,MAHREP,10
UC01,240,3,CAREX,50
UC02,0,1,LITTER ,100
UC02,0,1,MAHREP,15
UC02,0,1,MAISTE,10
UC02,0,1,COLPAR,10
UC02,0,1,DELNUT,1
UC02,0,2,LITTER ,100
UC02,0,2,MAHREP,20
UC02,0,2,MAISTE,10
UC02,0,2,DELNUT,10
UC02,0,2,CAREX SP.,5
UC02,0,2,CERARV,7
UC02,0,3,LITTER ,100
UC02,0,3,MAHREP,30
UC02,0,3,MAISTE,8
UC02,0,3,COLPAR,5
UC02,0,3,DELNUT,10
UC02,0,3,CAREX SP.,15
UC02,120,1,LITTER ,100
UC02,120,1,PSEMEN,10
UC02,120,1,CAREX SP.,35
UC02,120,1,MAISTE,8
UC02,120,1,GALAPA,1
UC02,120,2,LITTER ,100
UC02,120,2,CAREX SP.,25
UC02,120,2,MAISTE,20
UC02,120,2,COLPAR,5
UC02,120,2,DELNUT,3
UC02,120,3,LITTER ,100
UC02,120,3,CAREX SP.,2
UC02,120,3,MAISTE,7
UC02,120,3,COLPAR,6
UC02,120,3,SYMALB,3
UC02,240,1,LITTER ,100
UC02,240,1,BROINE,1
UC02,240,1,CAREX SP.,35
UC02,240,1,MAISTE,2
UC02,240,2,LITTER ,100
UC02,240,2,CAREX SP.,1
UC02,240,2,COLPAR,6
UC02,240,3,LITTER ,100
UC02,240,3,PSEMEN,15
UC02,240,3,PRUVIR,6
UC03,0,1,SOIL,5
UC03,0,1,LITTER ,95
UC03,0,1,MAHREP,1
UC03,0,1,CAREX,60
UC03,0,2,LITTER ,100
UC03,0,2,CAREX ,20
UC03,0,3,LITTER ,100
UC03,0,3,MAHREP,1
UC03,0,3,CAREX,45
UC03,120,1,LITTER ,100
UC03,120,1,SYMALB,5
UC03,120,1,PSEMEN,10
